abstract,keyword,country
"For a relational structure 𝕏𝕏{\mathbb{X}}blackboard_X we investigate the partial order ⟨ℙ⁢(𝕏),⊂⟩ℙ𝕏\langle{\mathbb{P}}({\mathbb{X}}),\subset\rangle⟨ blackboard_P ( blackboard_X ) , ⊂ ⟩,
where ℙ⁢(𝕏):={f⁢[X]:f∈Emb(𝕏)}assignℙ𝕏conditional-set𝑓delimited-[]𝑋𝑓Emb𝕏{\mathbb{P}}({\mathbb{X}}):=\{f[X]:f\in\mathop{\rm Emb}\nolimits({\mathbb{X}})\}blackboard_P ( blackboard_X ) := { italic_f [ italic_X ] : italic_f ∈ roman_Emb ( blackboard_X ) }.
A previous analysis shows that 𝔥=ω1𝔥subscript𝜔1{\mathfrak{h}}=\omega_{1}fraktur_h = italic_ω start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT implies that for each countable ordinal we have
ro(sq(ℙ⁢(α)))≅ro(P⁢(ω)/Fin)rosqℙ𝛼ro𝑃𝜔Fin\mathop{\rm ro}\nolimits(\mathop{\rm sq}\nolimits({\mathbb{P}}(\alpha)))\cong%
\mathop{\rm ro}\nolimits(P(\omega)/\mathop{\rm Fin})roman_ro ( roman_sq ( blackboard_P ( italic_α ) ) ) ≅ roman_ro ( italic_P ( italic_ω ) / roman_Fin ).
But in ZFC we have sq(ℙ⁢(α))≅∏i=0n((rpri(P⁢(ωγi)/ℐωγi))+)sisqℙ𝛼superscriptsubscriptproduct𝑖0𝑛superscriptsuperscriptsuperscriptrpsubscript𝑟𝑖𝑃superscript𝜔subscript𝛾𝑖subscriptℐsuperscript𝜔subscript𝛾𝑖subscript𝑠𝑖\mathop{\rm sq}\nolimits({\mathbb{P}}(\alpha))\cong\prod_{i=0}^{n}((\mathop{%
\rm rp}\nolimits^{r_{i}}(P(\omega^{\gamma_{i}})/{\mathcal{I}}_{\omega^{\gamma_%
{i}}}))^{+})^{s_{i}}roman_sq ( blackboard_P ( italic_α ) ) ≅ ∏ start_POSTSUBSCRIPT italic_i = 0 end_POSTSUBSCRIPT start_POSTSUPERSCRIPT italic_n end_POSTSUPERSCRIPT ( ( roman_rp start_POSTSUPERSCRIPT italic_r start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT ( italic_P ( italic_ω start_POSTSUPERSCRIPT italic_γ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT ) / caligraphic_I start_POSTSUBSCRIPT italic_ω start_POSTSUPERSCRIPT italic_γ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT end_POSTSUBSCRIPT ) ) start_POSTSUPERSCRIPT + end_POSTSUPERSCRIPT ) start_POSTSUPERSCRIPT italic_s start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT,
where ∑i=n0ωγi+ri⁢si+ksuperscriptsubscript𝑖𝑛0superscript𝜔subscript𝛾𝑖subscript𝑟𝑖subscript𝑠𝑖𝑘\sum_{i=n}^{0}\omega^{\gamma_{i}+r_{i}}s_{i}+k∑ start_POSTSUBSCRIPT italic_i = italic_n end_POSTSUBSCRIPT start_POSTSUPERSCRIPT 0 end_POSTSUPERSCRIPT italic_ω start_POSTSUPERSCRIPT italic_γ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT + italic_r start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT italic_s start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT + italic_k is the presentation of α𝛼\alphaitalic_α in the Cantor normal form
and rp(𝔹)rp𝔹\mathop{\rm rp}\nolimits({\mathbb{B}})roman_rp ( blackboard_B ) denotes the reduced power of a Boolean algebra 𝔹𝔹{\mathbb{B}}blackboard_B modulo finite:
𝔹ω/Finsuperscript𝔹𝜔Fin{\mathbb{B}}^{\omega}/\mathop{\rm Fin}blackboard_B start_POSTSUPERSCRIPT italic_ω end_POSTSUPERSCRIPT / roman_Fin.
Consequently, ro(sq(ℙ⁢(α)))≅ro((P⁢(ω)/Fin)+∗π)rosqℙ𝛼ro∗superscript𝑃𝜔Fin𝜋\mathop{\rm ro}\nolimits(\mathop{\rm sq}\nolimits({\mathbb{P}}(\alpha)))\cong%
\mathop{\rm ro}\nolimits((P(\omega)/\mathop{\rm Fin})^{+}\ast\pi)roman_ro ( roman_sq ( blackboard_P ( italic_α ) ) ) ≅ roman_ro ( ( italic_P ( italic_ω ) / roman_Fin ) start_POSTSUPERSCRIPT + end_POSTSUPERSCRIPT ∗ italic_π ),
where π𝜋\piitalic_π is an P⁢(ω)/Fin𝑃𝜔FinP(\omega)/\mathop{\rm Fin}italic_P ( italic_ω ) / roman_Fin-name for an σ𝜎\sigmaitalic_σ-closed separative atomless poset.
Here we consider uncountable ordinals.
Since sqℙ⁢(α)sqℙ𝛼\mathop{\rm sq}\nolimits{\mathbb{P}}(\alpha)roman_sq blackboard_P ( italic_α ) is isomorphic to the direct product ∏i=1n(sqℙ⁢(ωδi))sisuperscriptsubscriptproduct𝑖1𝑛superscriptsqℙsuperscript𝜔subscript𝛿𝑖subscript𝑠𝑖\prod_{i=1}^{n}(\mathop{\rm sq}\nolimits{\mathbb{P}}(\omega^{\delta_{i}}))^{s_%
{i}}∏ start_POSTSUBSCRIPT italic_i = 1 end_POSTSUBSCRIPT start_POSTSUPERSCRIPT italic_n end_POSTSUPERSCRIPT ( roman_sq blackboard_P ( italic_ω start_POSTSUPERSCRIPT italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT ) ) start_POSTSUPERSCRIPT italic_s start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT end_POSTSUPERSCRIPT,
where α=ωδn⁢sn+…+ωδ1⁢s1+m𝛼superscript𝜔subscript𝛿𝑛subscript𝑠𝑛…superscript𝜔subscript𝛿1subscript𝑠1𝑚\alpha=\omega^{\delta_{n}}s_{n}+\dots+\omega^{\delta_{1}}s_{1}+mitalic_α = italic_ω start_POSTSUPERSCRIPT italic_δ start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT end_POSTSUPERSCRIPT italic_s start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT + … + italic_ω start_POSTSUPERSCRIPT italic_δ start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT end_POSTSUPERSCRIPT italic_s start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT + italic_m is the Cantor normal form for α𝛼\alphaitalic_α,
the analysis is reduced to the investigation of the posets of the form ℙ⁢(ωδ)ℙsuperscript𝜔𝛿{\mathbb{P}}(\omega^{\delta})blackboard_P ( italic_ω start_POSTSUPERSCRIPT italic_δ end_POSTSUPERSCRIPT ).
It turns out that, in ZFC, either the poset sqℙ⁢(α)sqℙ𝛼\mathop{\rm sq}\nolimits{\mathbb{P}}(\alpha)roman_sq blackboard_P ( italic_α ) is σ𝜎\sigmaitalic_σ-closed and completely embeds P⁢(ω)/Fin𝑃𝜔FinP(\omega)/\mathop{\rm Fin}italic_P ( italic_ω ) / roman_Fin
and, hence, preserves ω1subscript𝜔1\omega_{1}italic_ω start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT and forces |𝔠|=|𝔥|𝔠𝔥|{\mathfrak{c}}|=|{\mathfrak{h}}|| fraktur_c | = | fraktur_h |,
or, otherwise, completely embeds the algebra P⁢(λ)/[λ]<λ𝑃𝜆superscriptdelimited-[]𝜆absent𝜆P(\lambda)/[\lambda]^{<\lambda}italic_P ( italic_λ ) / [ italic_λ ] start_POSTSUPERSCRIPT < italic_λ end_POSTSUPERSCRIPT, for some regular ω<λ≤cf(δ)𝜔𝜆cf𝛿\omega<\lambda\leq\mathop{\rm cf}\nolimits(\delta)italic_ω < italic_λ ≤ roman_cf ( italic_δ ), and collapses ω2subscript𝜔2\omega_{2}italic_ω start_POSTSUBSCRIPT 2 end_POSTSUBSCRIPT to ω𝜔\omegaitalic_ω.
Regarding the Cantor normal form,
the first case appears iff for each i≤n𝑖𝑛i\leq nitalic_i ≤ italic_n we have cf(δi)≤ωcfsubscript𝛿𝑖𝜔\mathop{\rm cf}\nolimits(\delta_{i})\leq\omegaroman_cf ( italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ) ≤ italic_ω,
or δi=θi+cf(δi)subscript𝛿𝑖subscript𝜃𝑖cfsubscript𝛿𝑖\delta_{i}=\theta_{i}+\mathop{\rm cf}\nolimits(\delta_{i})italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT = italic_θ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT + roman_cf ( italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ),
where Ord∋θi≥cf(δi)>cf(θi)=ωcontainsOrdsubscript𝜃𝑖cfsubscript𝛿𝑖cfsubscript𝜃𝑖𝜔\mathop{\mathrm{Ord}}\nolimits\ni\theta_{i}\geq\mathop{\rm cf}\nolimits(\delta%
_{i})>\mathop{\rm cf}\nolimits(\theta_{i})=\omegaroman_Ord ∋ italic_θ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ≥ roman_cf ( italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ) > roman_cf ( italic_θ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ) = italic_ω
and θi=limn→ωδnsubscript𝜃𝑖subscript→𝑛𝜔subscript𝛿𝑛\theta_{i}=\lim_{n\rightarrow\omega}\delta_{n}italic_θ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT = roman_lim start_POSTSUBSCRIPT italic_n → italic_ω end_POSTSUBSCRIPT italic_δ start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT, where cf(δn)=cf(δi)cfsubscript𝛿𝑛cfsubscript𝛿𝑖\mathop{\rm cf}\nolimits(\delta_{n})=\mathop{\rm cf}\nolimits(\delta_{i})roman_cf ( italic_δ start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT ) = roman_cf ( italic_δ start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ), for all n∈ω𝑛𝜔n\in\omegaitalic_n ∈ italic_ω.

2020 MSC:
06A05, 06A10, 03E40, 03E35. 
Keywords: uncountable ordinal, poset of copies, σ𝜎\sigmaitalic_σ-closed poset, cardinal collapse, forcing.",[''],[]
"Synthetic data sets are used in cosmology to test analysis procedures, to verify that systematic errors are well understood and to demonstrate that measurements are unbiased. In this work we describe the methods used to generate synthetic datasets of Lyman-α𝛼\alphaitalic_α quasar spectra aimed for studies with the Dark Energy Spectroscopic Instrument (DESI). In particular, we focus on demonstrating that our simulations reproduces important features of real samples, making them suitable to test the analysis methods to be used in DESI and to place limits on systematic effects on measurements of Baryon Acoustic Oscillations (BAO).
We present a set of mocks that reproduce the statistical properties of the DESI early data set with good agreement. Additionally, we use full survey synthetic data to forecast the BAO scale constraining power with DESI.",[''],[]
"We prove tunneling estimates for two-dimensional Dirac systems which are localized in space due to the presence of a magnetic field.
The Hamiltonian driving the motion admits the decomposition H=H0+W𝐻subscript𝐻0𝑊H=H_{0}+Witalic_H = italic_H start_POSTSUBSCRIPT 0 end_POSTSUBSCRIPT + italic_W, where H0subscript𝐻0H_{0}italic_H start_POSTSUBSCRIPT 0 end_POSTSUBSCRIPT is a rotationally symmetric magnetic Dirac operator and W𝑊Witalic_W is a position-dependent matrix-valued potential satisfying certain smoothness condition in the angular variable.
A consequence of our results are upper bounds for the
growth in time
of the expected size of the system and its total angular momentum.",[''],[]
,[''],[]
"Decisions are often made by heterogeneous groups of individuals, each with distinct initial biases and access to information of different quality. We show that in large groups of independent agents who accumulate evidence the first to decide are those with the strongest initial biases. Their decisions align with their initial bias, regardless of the underlying truth. In contrast, agents who decide last make decisions as if they were initially unbiased, and hence make better choices. We obtain asymptotic expressions in the large population limit that quantify how agents’ initial inclinations shape early decisions. Our analysis shows how bias, information quality, and decision order interact in non-trivial ways to determine the reliability of decisions in a group.",[''],"['USA', 'USA', 'USA', 'USA', 'USA', 'USA', 'USA', 'USA']"
"Earlier in my career, prevalent approaches in the emerging field of market design largely represented the experiences and perspectives of leaders who were commissioned to design or reform various institutions. Since being commissioned for a similar task seemed unlikely for me as an aspiring design economist, I developed my own minimalist approach to market design. Using the policy objectives of stakeholders, my approach creates a new institution from the existing one with minimal interference with its elements that compromise the objectives.
Minimalist market design initially evolved through my integrated research and policy efforts in school choice from 1997 to 2005 and in kidney exchange from 2003 to 2007. Given its success in school choice and kidney exchange, I systematically followed this approach in many other, often unusual real-world settings. In recent years, my efforts in minimalist market design led to the 2021 reform of the US Army’s branching system for its cadets to military specialties, the adoption of reserve systems during the Covid-19 pandemic for vaccine allocation in 15 states and therapies in 2 states, and the deployment of a highly efficient liver exchange system in Türkiye. This same methodology also predicted the rescission of a 1995 Supreme Court judgment in India, resulting in countless litigations and interruptions of public recruitment for 25 years, as well as the mandates of its replacement.
In this monograph, I describe the philosophy, evolution, and successful applications of minimalist market design, contrasting it with the mainstream paradigm for the field. In doing so, I also provide a paradigm for economists who want to influence policy and change institutions through their research.",[''],[]
"The classical Canonical Correlation Analysis (CCA) identifies the correlations between two sets of multivariate variables based on their
covariance, which has been widely applied in diverse fields such as computer vision, natural language processing, and speech analysis. Despite its popularity, CCA can encounter challenges in explaining correlations between two variable sets within high-dimensional data contexts. Thus, this paper studies Sparse Canonical Correlation Analysis (SCCA) that enhances the interpretability of CCA. We first show that SCCA generalizes three well-known sparse optimization problems, sparse PCA, sparse SVD, and sparse regression, which are all classified as NP-hard problems. This result motivates us to develop strong formulations and efficient algorithms. Our main contributions include (i) the introduction of a combinatorial formulation that captures the essence of SCCA and allows the development of approximation algorithms; (ii) the derivation of an equivalent mixed-integer semidefinite programming model that facilitates a specialized branch-and-cut algorithm with analytical cuts; and (iii) the establishment of the complexity results for two low-rank special cases of SCCA. The effectiveness of our proposed formulations and algorithms is validated through numerical experiments.",[''],[]
"New results are presented on a high-statistics measurement of Collins and Sivers asymmetries of charged hadrons produced in deep inelastic scattering of muons on a transversely polarised 66{}^{6}start_FLOATSUPERSCRIPT 6 end_FLOATSUPERSCRIPTLiD target.
The data were taken in 2022 with the COMPASS spectrometer using the 160 GeV muon beam at CERN, balancing the existing data
on transversely polarised proton targets.
The first results from about two-thirds of the new data have total
uncertainties smaller by up to a factor of three compared to
the previous deuteron measurements.
Using all the COMPASS proton and deuteron results, both the transversity and the Sivers distribution functions of the u𝑢uitalic_u and d𝑑ditalic_d quark, as well as the tensor charge
in the measured x𝑥xitalic_x-range are extracted. In particular, the accuracy of the d𝑑ditalic_d quark results is significantly improved.",[''],[]
"Traves and Wehlau [9] recently gave a straightedge construction that checks whether 10 points lie on a plane cubic curve. They also highlighted several open problems in the synthetic geometry of cubics. Hermann Grassmann investigated incidence relations among points on cubic curves in three papers [4, 5, 6] appearing in Crelle’s Journal from 1846 to 1856. Grassmann’s methods give an alternative way to check whether 10 points lie on a cubic. Using Grassmann’s techniques, we solve the synthetic geometry problems introduced by Traves and Wehlau. In particular, we give straightedge constructions that find the intersection of a line with a cubic, find the tangent line to a cubic at a given point, and find the third point of intersection of this tangent line with the cubic. As well, given 5 points on a conic and a cubic and 4 additional points on the cubic, a straightedge construction is given that finds the sixth intersection point of the conic and the cubic. The paper ends with two open problems.",[''],[]
"A sequence of operators Tnsubscript𝑇𝑛T_{n}italic_T start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT from a Hilbert space ℌℌ{\mathfrak{H}}fraktur_H
to Hilbert spaces 𝔎nsubscript𝔎𝑛{\mathfrak{K}}_{n}fraktur_K start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT
which is nondecreasing in the sense of contractive domination
is shown to have a limit which is still a linear operator T𝑇Titalic_T from ℌℌ{\mathfrak{H}}fraktur_H
to a Hilbert space 𝔎𝔎{\mathfrak{K}}fraktur_K.
Moreover, the closability or closedness of Tnsubscript𝑇𝑛T_{n}italic_T start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT is preserved in the limit.
The closures converge likewise and the connection between the limits is investigated.
There is no similar way of dealing directly with linear relations.
However, the sequence of closures is still nondecreasing
and then the convergence is governed by
the monotonicity principle. There are some related results
for nonincreasing sequences.","['Key words and phrases:', 'Domination of linear relations, nondecreasing sequences of linear relations in the sense\nof domination, monotonicity principle']",[]
,[''],[]
"Medical imaging is an essential tool for diagnosing and treating diseases. However, lacking medical images can lead to inaccurate diagnoses and ineffective treatments. Generative models offer a promising solution for addressing medical image shortage problems due to their ability to generate new data from existing datasets and detect anomalies in this data.
Data augmentation with position augmentation methods like scaling, cropping, flipping, padding, rotation, and translation could lead to more overfitting in domains with little data, such as medical image data.
This paper proposes the GAN-GA, a generative model optimized by embedding a genetic algorithm. The proposed model enhances image fidelity and diversity while preserving distinctive features. The proposed medical image synthesis approach improves the quality and fidelity of medical images, an essential aspect of image interpretation. To evaluate synthesized images: Frechet Inception Distance (FID) is used. The proposed GAN-GA model is tested by generating Acute lymphoblastic leukemia (ALL) medical images, an image dataset, and is the first time to be used in generative models. Our results were compared to those of InfoGAN as a baseline model. The experimental results show that the proposed optimized GAN-GA enhances FID scores by about 6.8%, especially in earlier training epochs. The source code and dataset will be available at: https://github.com/Mustafa-AbdulRazek/InfoGAN-GA.","['Generative', 'Models', 'InfoGAN', 'Medical', 'Image', 'Generation', 'Genetic', 'Algorithms.']",[]
